1,1,31,AFSIC-IOV,95.35,95.35,37.73,99.53,95.35,46.97,95.35,95.35,39.95,97.38,1.051792,95.35
1,2,32,AFSIC-IOV,92.88,92.88,36.99,99.52,92.88,46.37,92.88,92.88,38.87,96.06,1.091303,94.115
1,3,33,AFSIC-IOV,2.48,2.48,39.52,98.86,2.48,49.14,2.48,2.48,26.1,4.3,1.164086,63.57
1,4,34,AFSIC-IOV,2.18,2.18,37.9,98.78,2.18,43.96,2.18,2.18,24.47,3.82,1.204562,48.2225
1,5,35,AFSIC-IOV,1.4,1.4,38.35,98.48,1.4,43.79,1.4,1.4,24.67,2.3,1.228158,38.858
1,6,36,AFSIC-IOV,1.29,1.29,39.57,98.36,1.29,44.28,1.29,1.29,25.9,2.09,1.211454,32.5967
1,7,37,AFSIC-IOV,1.06,1.06,39.86,98.24,1.06,46.47,1.06,1.06,26.09,1.59,1.235208,28.0914
1,8,38,AFSIC-IOV,0.98,0.98,39.81,98.15,0.98,50.32,0.98,0.98,25.99,1.36,1.256952,24.7025
1,9,39,AFSIC-IOV,1.11,1.11,39.39,97.23,1.11,51.58,1.11,1.11,25.81,1.59,1.289358,22.0811
1,10,40,AFSIC-IOV,1.16,1.16,39.39,97.26,1.16,55.43,1.16,1.16,25.82,1.6,1.305095,19.989
1,11,41,AFSIC-IOV,1.17,1.17,37.84,97.82,1.17,55.2,1.17,1.17,24.35,1.62,1.312975,18.2782
1,12,42,AFSIC-IOV,1.2,1.2,37.84,97.83,1.2,56.94,1.2,1.2,24.37,1.63,1.300812,16.855
1,13,43,AFSIC-IOV,1.21,1.21,37.86,97.83,1.21,57.0,1.21,1.21,24.42,1.63,1.292833,15.6515
1,14,44,AFSIC-IOV,1.2,1.2,37.86,97.83,1.2,48.72,1.2,1.2,24.42,1.63,1.286869,14.6193
1,15,45,AFSIC-IOV,1.2,1.2,37.79,97.84,1.2,45.54,1.2,1.2,24.32,1.64,1.285494,13.7247
1,16,46,AFSIC-IOV,1.22,1.22,37.79,97.86,1.22,45.56,1.22,1.22,24.33,1.67,1.28499,12.9431
1,17,47,AFSIC-IOV,1.22,1.22,37.8,97.86,1.22,45.56,1.22,1.22,24.34,1.67,1.282687,12.2535
1,18,48,AFSIC-IOV,1.23,1.23,37.8,97.88,1.23,45.56,1.23,1.23,24.34,1.69,1.284837,11.6411
1,19,49,AFSIC-IOV,1.24,1.24,37.79,97.89,1.24,45.54,1.24,1.24,24.34,1.7,1.288157,11.0937
1,20,50,AFSIC-IOV,1.24,1.24,37.78,97.9,1.24,45.55,1.24,1.24,24.34,1.7,1.287183,10.601
1,21,51,AFSIC-IOV,1.24,1.24,37.78,97.89,1.24,45.55,1.24,1.24,24.33,1.7,1.287339,10.1552
1,22,52,AFSIC-IOV,1.24,1.24,37.77,97.89,1.24,45.55,1.24,1.24,24.33,1.7,1.287131,9.75
1,23,53,AFSIC-IOV,1.24,1.24,37.78,97.89,1.24,45.55,1.24,1.24,24.33,1.7,1.286865,9.38
