2,28,88,AFSIC-IOV,95.07,95.07,22.1,99.44,95.07,30.66,95.07,95.07,22.3,97.2,1.197624,95.07
2,29,89,AFSIC-IOV,96.47,96.47,23.13,99.44,96.47,32.53,96.47,96.47,23.84,97.93,1.199576,95.77
2,30,90,AFSIC-IOV,96.38,96.38,23.15,99.44,96.38,32.47,96.38,96.38,23.82,97.88,1.19831,95.9733
3,1,91,AFSIC-IOV,17.37,17.37,17.8,99.49,17.37,13.97,17.37,17.37,11.6,29.39,1.802131,76.3225
3,2,92,AFSIC-IOV,0.39,0.39,17.92,98.73,0.39,24.1,0.39,0.39,9.34,0.39,1.915252,61.136
3,3,93,AFSIC-IOV,0.13,0.13,18.09,99.29,0.13,18.06,0.13,0.13,4.67,0.17,1.99696,50.9683
3,4,94,AFSIC-IOV,0.02,0.02,0.09,0.0,0.02,17.24,0.02,0.02,0.18,0.0,2.034943,43.69
3,5,95,AFSIC-IOV,0.02,0.02,9.19,99.3,0.02,15.01,0.02,0.02,0.2,0.0,1.974379,38.2312
3,6,96,AFSIC-IOV,25.03,25.03,18.25,99.53,25.03,25.11,25.03,25.03,13.26,39.85,1.876798,36.7644
3,7,97,AFSIC-IOV,58.67,58.67,20.05,99.46,58.67,25.85,58.67,58.67,17.91,73.77,1.804686,38.955
3,8,98,AFSIC-IOV,34.85,34.85,11.1,99.22,34.85,18.14,34.85,34.85,5.79,51.55,1.777635,38.5818
3,9,99,AFSIC-IOV,3.36,3.36,9.71,99.27,3.36,16.13,3.36,3.36,1.76,6.47,1.792703,35.6467
3,10,100,AFSIC-IOV,49.19,49.19,10.71,99.11,49.19,18.16,49.19,49.19,8.83,65.73,1.771628,36.6885
3,11,101,AFSIC-IOV,45.6,45.6,10.86,99.15,45.6,18.84,45.6,45.6,7.32,62.44,1.779937,37.325
3,12,102,AFSIC-IOV,30.4,30.4,12.7,99.22,30.4,16.71,30.4,30.4,5.51,46.51,1.795996,36.8633
3,13,103,AFSIC-IOV,17.85,17.85,12.59,99.32,17.85,20.38,17.85,17.85,4.02,30.21,1.813477,35.675
