2,23,83,AFSIC-IOV,97.82,97.82,11.44,99.1,97.82,16.97,97.82,97.82,11.68,98.45,1.165091,97.82
2,24,84,AFSIC-IOV,97.67,97.67,13.48,99.11,97.67,25.54,97.67,97.67,14.97,98.38,1.162079,97.745
2,25,85,AFSIC-IOV,97.68,97.68,13.4,99.11,97.68,25.53,97.68,97.68,14.87,98.38,1.157997,97.7233
2,26,86,AFSIC-IOV,97.69,97.69,13.31,99.1,97.69,25.52,97.69,97.69,14.76,98.39,1.154061,97.715
2,27,87,AFSIC-IOV,97.7,97.7,13.24,99.1,97.7,25.51,97.7,97.7,14.65,98.39,1.150472,97.712
2,28,88,AFSIC-IOV,97.71,97.71,13.18,99.1,97.71,25.5,97.71,97.71,14.57,98.39,1.14685,97.7117
2,29,89,AFSIC-IOV,97.71,97.71,13.13,99.1,97.71,25.5,97.71,97.71,14.5,98.4,1.143378,97.7114
2,30,90,AFSIC-IOV,97.72,97.72,13.08,99.1,97.72,25.5,97.72,97.72,14.44,98.4,1.140085,97.7125
3,1,91,AFSIC-IOV,96.11,96.11,9.13,99.07,96.11,8.98,96.11,96.11,8.99,97.57,1.441844,97.5344
3,2,92,AFSIC-IOV,96.8,96.8,9.09,99.07,96.8,9.04,96.8,96.8,8.99,97.92,1.53549,97.461
3,3,93,AFSIC-IOV,95.66,95.66,9.08,99.07,95.66,8.91,95.66,95.66,8.93,97.34,1.637116,97.2973
3,4,94,AFSIC-IOV,93.85,93.85,9.07,99.07,93.85,8.74,93.85,93.85,8.83,96.39,1.723973,97.01
3,5,95,AFSIC-IOV,91.86,91.86,9.18,99.08,91.86,15.98,91.86,91.86,8.94,95.33,1.668959,96.6138
3,6,96,AFSIC-IOV,93.1,93.1,9.07,99.07,93.1,8.77,93.1,93.1,8.79,95.99,1.568944,96.3629
3,7,97,AFSIC-IOV,96.46,96.46,9.13,99.07,96.46,9.34,96.46,96.46,9.01,97.75,1.459407,96.3693
3,8,98,AFSIC-IOV,96.8,96.8,9.44,99.07,96.8,13.06,96.8,96.8,9.51,97.92,1.438004,96.3962
3,9,99,AFSIC-IOV,97.0,97.0,9.71,99.07,97.0,17.56,97.0,97.0,10.01,98.02,1.431156,96.4318
3,10,100,AFSIC-IOV,97.06,97.06,9.2,99.07,97.06,10.43,97.06,97.06,9.18,98.05,1.441393,96.4667
3,11,101,AFSIC-IOV,97.01,97.01,9.24,99.07,97.01,10.35,97.01,97.01,9.17,98.03,1.45785,96.4953
